N_Minors,Total_PAX,Income_number,Cost,Cost_Income,Lag,Meal_Type,Reservation_Status
2,4,75000,232,0.0030933333333333,98,BB,Check-In
1,4,37500,203,0.0054133333333333,141,BB,Check-In
1,6,37500,266,0.0070933333333333,197,BB,Check-In
1,2,37500,326,0.0086933333333333,14,BB,Check-In
2,3,25000,175,0.007,134,BB,Check-In
3,6,25000,163,0.00652,161,BB,Check-In
2,3,25000,236,0.00944,161,BB,Check-In
2,4,75000,327,0.00436,174,BB,Check-In
1,4,100000,426,0.00426,130,BB,Check-In
1,5,37500,135,0.0036,193,BB,Check-In
1,2,25000,462,0.01848,128,BB,Check-In
3,8,25000,496,0.01984,184,BB,Check-In
2,4,25000,231,0.00924,111,BB,Check-In
2,7,25000,240,0.0096,211,BB,Check-In
1,6,100000,282,0.00282,123,BB,Check-In
2,5,100000,161,0.00161,129,BB,Check-In
2,5,37500,218,0.0058133333333333,91,BB,Check-In
1,2,37500,239,0.0063733333333333,131,BB,Check-In
2,7,75000,504,0.00672,156,HB,Check-In
3,4,37500,624,0.01664,61,BB,Check-In
1,3,37500,186,0.00496,49,BB,Check-In
1,3,37500,231,0.00616,192,BB,Check-In
1,4,75000,620,0.0082666666666666,184,BB,Check-In
4,6,100000,155,0.00155,43,BB,Check-In
2,4,75000,408,0.00544,164,BB,Check-In
4,8,25000,202,0.00808,2,BB,Check-In
1,2,100000,310,0.0031,98,BB,Check-In
2,6,100000,224,0.00224,127,BB,Check-In
1,3,25000,458,0.01832,109,BB,Check-In
2,6,25000,126,0.00504,7,BB,Check-In
3,5,25000,108,0.00432,167,BB,Check-In
3,5,37500,201,0.00536,158,HB,Check-In
1,6,75000,744,0.00992,195,HB,Check-In
3,6,75000,126,0.00168,77,HB,Check-In
2,7,37500,872,0.0232533333333333,95,BB,Check-In
3,5,100000,164,0.00164,141,HB,Check-In
1,2,100000,103,0.00103,191,HB,Check-In
2,4,75000,310,0.0041333333333333,98,BB,Check-In
1,5,100000,169,0.00169,202,BB,Check-In
1,4,37500,660,0.0176,113,BB,Check-In
3,5,25000,208,0.00832,137,BB,Check-In
2,3,37500,141,0.00376,118,BB,Check-In
2,6,25000,138,0.00552,132,BB,Check-In
3,6,25000,500,0.02,144,BB,Check-In
2,6,75000,351,0.00468,182,BB,Check-In
3,5,75000,175,0.0023333333333333,66,BB,Check-In
3,4,37500,444,0.01184,203,BB,Check-In
2,4,100000,624,0.00624,194,BB,Check-In
2,6,37500,663,0.01768,188,BB,Check-In
3,5,100000,176,0.00176,147,BB,Check-In
2,4,75000,186,0.00248,110,BB,Check-In
1,2,25000,157,0.00628,122,BB,Check-In
3,5,75000,556,0.0074133333333333,84,HB,Check-In
2,7,37500,173,0.0046133333333333,81,BB,Check-In
2,4,25000,236,0.00944,144,HB,Check-In
1,4,100000,464,0.00464,91,BB,Check-In
3,4,75000,760,0.0101333333333333,92,BB,Check-In
2,3,25000,178,0.00712,43,HB,Check-In
2,4,25000,585,0.0234,43,HB,Check-In
1,5,75000,238,0.0031733333333333,84,BB,Check-In
2,7,100000,648,0.00648,44,BB,Check-In
2,3,100000,318,0.00318,198,BB,Check-In
2,4,25000,230,0.0092,216,BB,Check-In
3,5,37500,244,0.0065066666666666,108,HB,Check-In
3,5,25000,318,0.01272,85,BB,Check-In
2,4,100000,133,0.00133,65,BB,Check-In
2,5,37500,464,0.0123733333333333,163,BB,Check-In
2,4,37500,872,0.0232533333333333,-1,BB,Check-In
3,8,25000,690,0.0276,186,BB,Check-In
3,6,75000,220,0.0029333333333333,127,BB,Check-In
3,7,75000,101,0.0013466666666666,115,HB,Check-In
1,2,37500,211,0.0056266666666666,101,BB,Check-In
3,4,25000,384,0.01536,51,BB,Check-In
2,3,25000,318,0.01272,207,HB,Check-In
1,3,75000,768,0.01024,72,BB,Check-In
2,4,25000,115,0.0046,141,BB,Check-In
3,5,37500,226,0.0060266666666666,131,BB,Check-In
2,4,25000,208,0.00832,37,BB,Check-In
2,4,25000,416,0.01664,77,BB,Check-In
2,3,37500,440,0.0117333333333333,118,BB,Check-In
4,9,75000,113,0.0015066666666666,39,BB,Check-In
2,6,25000,381,0.01524,51,BB,Check-In
1,4,75000,213,0.00284,163,BB,Check-In
3,5,37500,197,0.0052533333333333,27,BB,Check-In
2,3,100000,488,0.00488,41,HB,Check-In
2,3,100000,420,0.0042,169,BB,Check-In
1,6,75000,167,0.0022266666666666,137,HB,Check-In
2,5,25000,151,0.00604,129,HB,Check-In
2,4,25000,196,0.00784,172,BB,Check-In
1,5,75000,396,0.00528,29,BB,Check-In
3,5,25000,640,0.0256,41,BB,Check-In
1,3,100000,732,0.00732,134,HB,Check-In
1,3,75000,543,0.00724,113,BB,Check-In
2,3,75000,189,0.00252,157,HB,Check-In
1,3,25000,404,0.01616,74,BB,Check-In
2,4,100000,248,0.00248,47,BB,Check-In
2,4,75000,233,0.0031066666666666,127,BB,Check-In
2,4,25000,486,0.01944,195,BB,Check-In
2,5,25000,171,0.00684,204,BB,Check-In
2,3,37500,398,0.0106133333333333,10,BB,Check-In
2,7,37500,400,0.0106666666666666,27,BB,Check-In
3,4,37500,609,0.01624,63,BB,Check-In
2,3,37500,420,0.0112,171,BB,Check-In
1,4,25000,666,0.02664,137,BB,Check-In
1,4,75000,143,0.0019066666666666,188,HB,Check-In
3,7,75000,298,0.0039733333333333,49,HB,Check-In
2,4,100000,238,0.00238,214,BB,Check-In
2,4,37500,402,0.01072,147,BB,Check-In
5,8,25000,241,0.00964,221,BB,Check-In
2,3,100000,177,0.00177,70,BB,Check-In
1,3,37500,101,0.0026933333333333,86,BB,Check-In
2,3,75000,232,0.0030933333333333,91,BB,Check-In
1,3,100000,280,0.0028,9,BB,Check-In
3,5,25000,504,0.02016,62,BB,Check-In
2,4,75000,232,0.0030933333333333,114,HB,Check-In
2,4,37500,183,0.00488,49,BB,Check-In
1,4,75000,908,0.0121066666666666,-1,HB,Check-In
1,3,25000,411,0.01644,60,HB,Check-In
1,3,100000,232,0.00232,117,BB,Check-In
3,4,37500,321,0.00856,22,BB,Check-In
1,2,75000,225,0.003,191,BB,Check-In
1,3,75000,221,0.0029466666666666,173,BB,Check-In
2,3,75000,130,0.0017333333333333,-1,BB,Check-In
3,5,37500,199,0.0053066666666666,153,BB,Check-In
2,4,37500,274,0.0073066666666666,182,BB,Check-In
2,3,25000,216,0.00864,154,BB,Check-In
4,5,100000,490,0.0049,1,BB,Check-In
3,5,75000,112,0.0014933333333333,182,BB,Check-In
2,7,100000,308,0.00308,198,BB,Check-In
3,5,75000,286,0.0038133333333333,0,BB,Check-In
1,6,100000,212,0.00212,201,BB,Check-In
2,4,75000,121,0.0016133333333333,80,BB,Check-In
1,3,37500,187,0.0049866666666666,80,BB,Check-In
3,5,75000,137,0.0018266666666666,159,BB,Check-In
2,5,37500,243,0.00648,97,BB,Check-In
1,2,25000,492,0.01968,152,BB,Check-In
2,5,75000,225,0.003,73,BB,Check-In
2,4,75000,750,0.01,58,BB,Check-In
3,7,100000,702,0.00702,38,BB,Check-In
2,6,75000,238,0.0031733333333333,210,BB,Check-In
2,5,75000,318,0.00424,138,BB,Check-In
2,5,25000,522,0.02088,204,BB,Check-In
1,2,37500,232,0.0061866666666666,17,HB,Check-In
2,3,25000,330,0.0132,168,HB,Check-In
1,2,25000,247,0.00988,100,BB,Check-In
1,3,37500,234,0.00624,174,BB,Check-In
3,5,25000,235,0.0094,23,BB,Check-In
2,4,37500,242,0.0064533333333333,150,BB,Check-In
1,4,75000,462,0.00616,17,BB,Check-In
4,6,100000,181,0.00181,200,BB,Check-In
2,4,75000,435,0.0058,25,BB,Check-In
2,5,37500,225,0.006,27,HB,Check-In
1,3,100000,296,0.00296,132,HB,Check-In
3,5,75000,145,0.0019333333333333,69,BB,Check-In
1,3,37500,436,0.0116266666666666,27,BB,Check-In
4,8,75000,211,0.0028133333333333,102,BB,Check-In
2,5,37500,207,0.00552,0,BB,Check-In
2,4,100000,392,0.00392,25,BB,Check-In
2,4,37500,129,0.00344,112,BB,Check-In
1,6,37500,243,0.00648,131,BB,Check-In
4,9,75000,154,0.0020533333333333,51,BB,Check-In
2,5,75000,168,0.00224,32,BB,Check-In
2,4,25000,207,0.00828,182,BB,Check-In
1,3,37500,100,0.0026666666666666,90,BB,Check-In
2,3,75000,154,0.0020533333333333,144,BB,Check-In
3,4,75000,474,0.00632,109,BB,Check-In
3,6,25000,217,0.00868,115,BB,Check-In
2,7,75000,351,0.00468,3,BB,Check-In
3,8,37500,812,0.0216533333333333,96,BB,Check-In
2,3,75000,585,0.0078,199,BB,Check-In
2,5,25000,100,0.004,35,BB,Check-In
2,4,37500,405,0.0108,189,BB,Check-In
3,4,75000,199,0.0026533333333333,77,BB,Check-In
4,5,75000,250,0.0033333333333333,30,HB,Check-In
2,5,100000,366,0.00366,199,HB,Check-In
3,6,37500,226,0.0060266666666666,165,HB,Check-In
1,3,25000,573,0.02292,44,HB,Check-In
2,7,100000,222,0.00222,47,BB,Check-In
3,5,100000,189,0.00189,26,HB,Check-In
3,4,75000,456,0.00608,0,HB,Check-In
3,4,100000,524,0.00524,188,BB,Check-In
1,4,25000,228,0.00912,66,HB,Check-In
4,7,75000,723,0.00964,171,HB,Check-In
3,4,25000,244,0.00976,144,HB,Check-In
2,4,37500,320,0.0085333333333333,136,BB,Check-In
1,2,25000,576,0.02304,14,HB,Check-In
2,3,100000,203,0.00203,78,HB,Check-In
2,4,75000,150,0.002,200,HB,Check-In
2,5,37500,303,0.00808,175,HB,Check-In
1,3,75000,227,0.0030266666666666,136,HB,Check-In
4,7,37500,246,0.00656,130,HB,Check-In
3,7,37500,241,0.0064266666666666,84,HB,Check-In
1,2,100000,372,0.00372,157,BB,Check-In
2,4,37500,233,0.0062133333333333,45,HB,Check-In
2,5,25000,182,0.00728,37,HB,Check-In
1,2,100000,486,0.00486,213,HB,Check-In
2,3,75000,390,0.0052,116,HB,Check-In
1,6,75000,188,0.0025066666666666,150,HB,Check-In
2,4,25000,246,0.00984,90,BB,Check-In
1,2,25000,133,0.00532,207,BB,Check-In
1,3,100000,114,0.00114,51,BB,Check-In
1,3,75000,354,0.00472,216,BB,Check-In
3,6,25000,199,0.00796,133,BB,Check-In
2,5,75000,218,0.0029066666666666,28,BB,Check-In
3,5,37500,207,0.00552,195,BB,Check-In
2,5,37500,404,0.0107733333333333,113,BB,Check-In
3,6,37500,216,0.00576,152,BB,Check-In
4,7,75000,218,0.0029066666666666,199,BB,Check-In
4,7,25000,708,0.02832,86,HB,Check-In
3,5,37500,513,0.01368,120,BB,Check-In
2,4,100000,230,0.0023,217,BB,Check-In
1,3,37500,101,0.0026933333333333,168,BB,Check-In
1,6,25000,107,0.00428,167,HB,Check-In
3,5,100000,474,0.00474,144,BB,Check-In
1,2,100000,660,0.0066,40,BB,Check-In
2,3,75000,316,0.0042133333333333,3,HB,Check-In
2,4,25000,205,0.0082,34,BB,Check-In
2,4,25000,776,0.03104,31,HB,Check-In
1,3,25000,406,0.01624,132,BB,Check-In
2,3,75000,495,0.0066,55,BB,Check-In
3,7,25000,678,0.02712,9,BB,Check-In
1,5,37500,420,0.0112,107,BB,Check-In
1,4,37500,436,0.0116266666666666,61,HB,Check-In
5,6,25000,717,0.02868,115,BB,Check-In
4,7,75000,490,0.0065333333333333,39,BB,Check-In
4,6,75000,147,0.00196,128,BB,Check-In
4,6,25000,121,0.00484,39,HB,Check-In
3,8,100000,462,0.00462,67,HB,Check-In
2,7,37500,215,0.0057333333333333,2,HB,Check-In
2,4,75000,192,0.00256,187,BB,Check-In
1,6,37500,603,0.01608,46,BB,Check-In
1,4,100000,217,0.00217,159,HB,Check-In
3,5,25000,224,0.00896,51,BB,Check-In
2,4,25000,161,0.00644,22,FB,Check-In
1,4,100000,540,0.0054,201,HB,Check-In
4,6,75000,142,0.0018933333333333,181,BB,Check-In
2,4,37500,176,0.0046933333333333,67,BB,Check-In
2,5,25000,226,0.00904,121,BB,Check-In
2,7,25000,119,0.00476,99,BB,Check-In
1,6,37500,750,0.02,28,BB,Check-In
1,3,25000,652,0.02608,16,BB,Check-In
1,4,25000,116,0.00464,-1,BB,Check-In
2,3,100000,568,0.00568,115,HB,Check-In
2,5,25000,747,0.02988,42,BB,Check-In
3,5,25000,696,0.02784,175,BB,Check-In
3,5,25000,585,0.0234,72,BB,Check-In
1,3,37500,836,0.0222933333333333,106,BB,Check-In
1,2,37500,236,0.0062933333333333,176,BB,Check-In
1,3,37500,436,0.0116266666666666,188,BB,Check-In
3,5,75000,155,0.0020666666666666,124,BB,Check-In
2,4,100000,249,0.00249,35,BB,Check-In
4,6,37500,245,0.0065333333333333,113,BB,Check-In
2,3,100000,216,0.00216,22,BB,Check-In
3,4,25000,236,0.00944,106,BB,Check-In
3,5,100000,237,0.00237,180,BB,Check-In
4,5,37500,248,0.0066133333333333,93,BB,Check-In
1,2,75000,366,0.00488,206,BB,Check-In
2,6,75000,146,0.0019466666666666,215,HB,Check-In
1,4,37500,238,0.0063466666666666,144,HB,Check-In
1,2,37500,122,0.0032533333333333,17,BB,Check-In
1,4,37500,165,0.0044,153,BB,Check-In
3,8,75000,126,0.00168,127,BB,Check-In
1,4,37500,201,0.00536,75,BB,Check-In
3,5,37500,241,0.0064266666666666,42,BB,Check-In
1,3,37500,351,0.00936,185,BB,Check-In
3,6,100000,440,0.0044,214,BB,Check-In
1,4,75000,216,0.00288,175,BB,Check-In
3,8,75000,136,0.0018133333333333,29,BB,Check-In
3,4,75000,316,0.0042133333333333,40,BB,Check-In
1,2,75000,150,0.002,193,BB,Check-In
1,2,75000,303,0.00404,69,BB,Check-In
1,6,75000,246,0.00328,117,BB,Check-In
3,4,37500,202,0.0053866666666666,95,BB,Check-In
2,4,37500,183,0.00488,172,BB,Check-In
4,6,37500,195,0.0052,40,BB,Check-In
2,6,75000,187,0.0024933333333333,112,BB,Check-In
2,4,25000,452,0.01808,176,BB,Check-In
2,7,25000,996,0.03984,15,BB,Check-In
5,7,37500,212,0.0056533333333333,95,BB,Check-In
4,5,75000,417,0.00556,115,HB,Check-In
2,3,25000,135,0.0054,174,BB,Check-In
2,3,25000,245,0.0098,45,BB,Check-In
2,4,37500,411,0.01096,125,BB,Check-In
3,5,37500,750,0.02,38,BB,Check-In
2,4,75000,940,0.0125333333333333,111,HB,Check-In
2,5,25000,250,0.01,158,HB,Check-In
1,3,100000,137,0.00137,0,HB,Check-In
2,4,75000,513,0.00684,206,HB,Check-In
1,2,25000,940,0.0376,104,BB,Check-In
2,5,75000,126,0.00168,180,BB,Check-In
3,5,100000,218,0.00218,168,BB,Check-In
1,4,100000,245,0.00245,8,HB,Check-In
4,7,25000,217,0.00868,140,BB,Check-In
3,8,37500,134,0.0035733333333333,151,BB,Check-In
1,4,25000,432,0.01728,155,BB,Check-In
2,5,37500,148,0.0039466666666666,211,BB,Check-In
2,5,75000,570,0.0076,173,BB,Check-In
1,3,37500,109,0.0029066666666666,26,BB,Check-In
4,9,100000,102,0.00102,78,BB,Check-In
2,3,25000,230,0.0092,45,BB,Check-In
1,4,75000,160,0.0021333333333333,105,BB,Check-In
1,3,25000,138,0.00552,88,BB,Check-In
1,2,37500,182,0.0048533333333333,98,BB,Check-In
2,4,37500,422,0.0112533333333333,198,BB,Check-In
3,4,75000,344,0.0045866666666666,40,BB,Check-In
2,4,100000,199,0.00199,38,BB,Check-In
4,6,25000,124,0.00496,12,BB,Check-In
2,5,100000,105,0.00105,66,BB,Check-In
2,5,25000,121,0.00484,215,BB,Check-In
1,5,75000,322,0.0042933333333333,212,BB,Check-In
2,4,37500,732,0.01952,83,BB,Check-In
4,7,37500,350,0.0093333333333333,215,BB,Check-In
2,4,25000,151,0.00604,99,BB,Check-In
3,8,25000,243,0.00972,107,BB,Check-In
3,6,25000,738,0.02952,188,BB,Check-In
1,4,37500,105,0.0028,185,BB,Check-In
2,4,25000,247,0.00988,59,BB,Check-In
2,4,75000,496,0.0066133333333333,67,BB,Check-In
1,3,37500,249,0.00664,182,BB,Check-In
2,5,75000,176,0.0023466666666666,95,BB,Check-In
2,5,37500,430,0.0114666666666666,51,BB,Check-In
3,8,75000,330,0.0044,156,HB,Check-In
4,9,75000,168,0.00224,92,BB,Check-In
3,5,25000,328,0.01312,128,BB,Check-In
2,3,75000,417,0.00556,135,BB,Check-In
3,6,37500,656,0.0174933333333333,1,BB,Check-In
2,4,37500,615,0.0164,11,BB,Check-In
2,3,25000,171,0.00684,221,BB,Check-In
3,5,25000,560,0.0224,65,BB,Check-In
3,6,100000,212,0.00212,28,BB,Check-In
2,4,75000,327,0.00436,198,BB,Check-In
1,5,75000,720,0.0096,35,BB,Check-In
1,4,75000,411,0.00548,16,BB,Check-In
3,5,25000,456,0.01824,128,BB,Check-In
1,5,37500,199,0.0053066666666666,196,BB,Check-In
2,5,37500,459,0.01224,30,BB,Check-In
2,3,37500,564,0.01504,45,BB,Check-In
1,3,75000,430,0.0057333333333333,125,BB,Check-In
1,3,25000,399,0.01596,155,BB,Check-In
2,4,37500,422,0.0112533333333333,206,BB,Check-In
3,5,75000,129,0.00172,187,BB,Check-In
2,4,25000,179,0.00716,133,BB,Check-In
3,4,75000,160,0.0021333333333333,126,BB,Check-In
3,8,25000,324,0.01296,30,BB,Check-In
3,5,25000,366,0.01464,75,BB,Check-In
3,4,100000,103,0.00103,50,BB,Check-In
1,5,25000,576,0.02304,107,BB,Check-In
2,4,100000,412,0.00412,26,BB,Check-In
1,3,25000,788,0.03152,25,BB,Check-In
1,4,100000,206,0.00206,145,BB,Check-In
2,4,25000,314,0.01256,76,BB,Check-In
2,4,100000,408,0.00408,157,BB,Check-In
2,5,37500,246,0.00656,27,HB,Check-In
1,3,37500,108,0.00288,89,BB,Check-In
2,3,25000,612,0.02448,75,BB,Check-In
2,4,75000,163,0.0021733333333333,151,BB,Check-In
2,5,100000,220,0.0022,149,BB,Check-In
1,6,25000,516,0.02064,78,BB,Check-In
1,2,37500,450,0.012,123,BB,Check-In
2,4,100000,330,0.0033,54,BB,Check-In
4,6,25000,243,0.00972,62,BB,Check-In
2,4,75000,112,0.0014933333333333,182,BB,Check-In
2,4,75000,238,0.0031733333333333,181,BB,Check-In
1,2,37500,172,0.0045866666666666,42,BB,Check-In
2,4,25000,111,0.00444,100,BB,Check-In
1,5,37500,738,0.01968,129,BB,Check-In
3,4,25000,416,0.01664,87,BB,Check-In
2,4,37500,318,0.00848,84,BB,Check-In
3,6,25000,462,0.01848,77,BB,Check-In
1,4,25000,182,0.00728,129,BB,Check-In
3,5,100000,225,0.00225,-1,BB,Check-In
1,3,37500,612,0.01632,142,BB,Check-In
2,7,37500,420,0.0112,51,BB,Check-In
2,6,75000,198,0.00264,130,HB,Check-In
3,6,100000,248,0.00248,25,BB,Check-In
4,8,37500,100,0.0026666666666666,47,BB,Check-In
2,4,100000,126,0.00126,52,BB,Check-In
2,6,75000,211,0.0028133333333333,146,HB,Check-In
2,5,75000,114,0.00152,60,HB,Check-In
3,5,37500,460,0.0122666666666666,70,HB,Check-In
1,3,25000,334,0.01336,194,HB,Check-In
2,6,25000,133,0.00532,25,BB,Check-In
3,6,25000,154,0.00616,88,HB,Check-In
2,4,37500,236,0.0062933333333333,50,BB,Check-In
2,4,75000,131,0.0017466666666666,198,BB,Check-In
2,3,37500,452,0.0120533333333333,47,BB,Check-In
4,7,25000,504,0.02016,217,BB,Check-In
2,4,25000,573,0.02292,203,HB,Check-In
1,3,75000,123,0.00164,212,BB,Check-In
1,5,25000,205,0.0082,140,HB,Check-In
2,5,75000,136,0.0018133333333333,164,BB,Check-In
2,7,100000,484,0.00484,116,BB,Check-In
1,3,25000,199,0.00796,81,HB,Check-In
1,6,37500,360,0.0096,95,BB,Check-In
1,3,25000,318,0.01272,173,HB,Check-In
2,5,37500,110,0.0029333333333333,50,BB,Check-In
2,4,25000,582,0.02328,92,BB,Check-In
3,6,25000,224,0.00896,122,BB,Check-In
3,8,25000,392,0.01568,191,BB,Check-In
2,6,75000,229,0.0030533333333333,28,BB,Check-In
1,3,37500,358,0.0095466666666666,32,BB,Check-In
2,5,25000,128,0.00512,89,BB,Check-In
2,7,100000,478,0.00478,22,HB,Check-In
1,3,25000,678,0.02712,81,HB,Check-In
2,4,100000,129,0.00129,121,BB,Check-In
2,4,37500,243,0.00648,132,HB,Check-In
4,6,25000,442,0.01768,216,HB,Check-In
2,3,100000,218,0.00218,187,BB,Check-In
1,3,75000,696,0.00928,106,HB,Check-In
3,6,75000,126,0.00168,83,BB,Check-In
2,4,75000,342,0.00456,205,BB,Check-In
2,6,37500,334,0.0089066666666666,121,BB,Check-In
2,4,37500,466,0.0124266666666666,122,BB,Check-In
1,2,75000,675,0.009,89,BB,Check-In
3,8,25000,568,0.02272,95,BB,Check-In
1,4,100000,202,0.00202,86,BB,Check-In
1,2,75000,146,0.0019466666666666,220,BB,Check-In
4,6,25000,190,0.0076,115,BB,Check-In
1,3,100000,229,0.00229,97,BB,Check-In
3,4,25000,430,0.0172,104,BB,Check-In
1,2,75000,222,0.00296,123,BB,Check-In
2,4,100000,207,0.00207,54,BB,Check-In
1,3,75000,112,0.0014933333333333,15,BB,Check-In
1,3,75000,175,0.0023333333333333,205,BB,Check-In
2,4,25000,249,0.00996,170,BB,Check-In
3,7,75000,169,0.0022533333333333,98,BB,Check-In
1,4,75000,163,0.0021733333333333,100,BB,Check-In
3,5,75000,651,0.00868,23,BB,Check-In
3,4,25000,210,0.0084,49,BB,Check-In
2,5,75000,154,0.0020533333333333,1,BB,Check-In
3,5,100000,432,0.00432,114,BB,Check-In
3,6,25000,122,0.00488,16,BB,Check-In
3,5,37500,238,0.0063466666666666,179,BB,Check-In
2,4,37500,225,0.006,165,BB,Check-In
4,5,75000,304,0.0040533333333333,14,BB,Check-In
3,7,37500,175,0.0046666666666666,141,BB,Check-In
3,8,100000,340,0.0034,88,BB,Check-In
2,7,75000,235,0.0031333333333333,200,BB,Check-In
3,8,75000,513,0.00684,12,BB,Check-In
2,4,37500,381,0.01016,172,BB,Check-In
3,4,37500,714,0.01904,219,BB,Check-In
3,4,100000,127,0.00127,192,BB,Check-In
2,3,75000,430,0.0057333333333333,114,BB,Check-In
2,4,37500,105,0.0028,185,BB,Check-In
1,6,25000,708,0.02832,95,BB,Check-In
3,5,75000,109,0.0014533333333333,211,BB,Check-In
4,5,25000,264,0.01056,114,BB,Check-In
2,6,100000,290,0.0029,26,BB,Check-In
4,5,25000,245,0.0098,86,BB,Check-In
2,5,75000,726,0.00968,150,BB,Check-In
2,5,100000,420,0.0042,42,BB,Check-In
1,4,75000,248,0.0033066666666666,16,BB,Check-In
2,4,37500,204,0.00544,41,BB,Check-In
4,5,37500,202,0.0053866666666666,189,HB,Check-In
2,4,37500,584,0.0155733333333333,86,HB,Check-In
1,3,75000,387,0.00516,74,HB,Check-In
1,5,100000,387,0.00387,104,HB,Check-In
2,7,37500,214,0.0057066666666666,204,BB,Check-In
1,3,25000,522,0.02088,35,BB,Check-In
1,3,25000,208,0.00832,123,BB,Check-In
1,2,100000,184,0.00184,220,BB,Check-In
2,4,75000,230,0.0030666666666666,198,BB,Check-In
2,3,37500,173,0.0046133333333333,174,BB,Check-In
3,6,25000,519,0.02076,208,BB,Check-In
2,7,75000,438,0.00584,164,BB,Check-In
2,6,100000,110,0.0011,192,BB,Check-In
2,4,25000,190,0.0076,75,BB,Check-In
3,8,75000,242,0.0032266666666666,55,BB,Check-In
4,5,100000,147,0.00147,139,HB,Check-In
2,4,37500,270,0.0072,106,BB,Check-In
3,5,100000,396,0.00396,166,BB,Check-In
1,6,25000,418,0.01672,130,BB,Check-In
1,6,25000,247,0.00988,106,BB,Check-In
1,2,75000,404,0.0053866666666666,93,BB,Check-In
2,4,37500,165,0.0044,63,BB,Check-In
4,7,25000,417,0.01668,18,HB,Check-In
4,5,25000,210,0.0084,184,BB,Check-In
2,5,37500,141,0.00376,86,BB,Check-In
4,8,75000,250,0.0033333333333333,47,BB,Check-In
4,6,37500,120,0.0032,8,BB,Check-In
3,5,25000,170,0.0068,98,BB,Check-In
1,3,37500,176,0.0046933333333333,178,BB,Check-In
1,3,25000,948,0.03792,194,BB,Check-In
1,4,75000,314,0.0041866666666666,189,HB,Check-In
3,8,75000,131,0.0017466666666666,107,BB,Check-In
1,2,100000,234,0.00234,39,BB,Check-In
1,6,25000,109,0.00436,71,BB,Check-In
1,3,25000,342,0.01368,183,BB,Check-In
3,4,25000,284,0.01136,12,BB,Check-In
2,3,25000,304,0.01216,53,BB,Check-In
1,4,100000,234,0.00234,142,BB,Check-In
2,7,25000,170,0.0068,156,BB,Check-In
2,3,75000,222,0.00296,41,BB,Check-In
3,6,37500,205,0.0054666666666666,154,BB,Check-In
3,4,25000,272,0.01088,33,BB,Check-In
4,6,25000,105,0.0042,115,HB,Check-In
3,5,75000,292,0.0038933333333333,137,BB,Check-In
4,5,25000,340,0.0136,183,BB,Check-In
1,2,37500,164,0.0043733333333333,121,BB,Check-In
1,5,37500,396,0.01056,129,BB,Check-In
2,4,25000,692,0.02768,81,BB,Check-In
1,2,75000,216,0.00288,64,BB,Check-In
1,3,37500,138,0.00368,53,HB,Check-In
1,2,37500,484,0.0129066666666666,69,BB,Check-In
1,6,25000,237,0.00948,215,BB,Check-In
2,3,75000,588,0.00784,197,BB,Check-In
2,6,25000,126,0.00504,55,BB,Check-In
3,4,75000,507,0.00676,212,BB,Check-In
1,3,75000,410,0.0054666666666666,210,BB,Check-In
1,3,75000,543,0.00724,66,BB,Check-In
2,3,25000,220,0.0088,98,HB,Check-In
3,5,25000,202,0.00808,86,HB,Check-In
3,6,37500,525,0.014,57,HB,Check-In
4,6,37500,198,0.00528,72,BB,Check-In
2,4,37500,744,0.01984,158,HB,Check-In
2,4,37500,663,0.01768,5,HB,Check-In
3,5,75000,222,0.00296,56,HB,Check-In
2,5,37500,546,0.01456,170,BB,Check-In
3,8,25000,224,0.00896,147,HB,Check-In
3,7,25000,206,0.00824,99,HB,Check-In
2,6,37500,892,0.0237866666666666,4,HB,Check-In
2,6,25000,645,0.0258,94,HB,Check-In
2,3,37500,284,0.0075733333333333,170,HB,Check-In
4,6,75000,736,0.0098133333333333,91,HB,Check-In
1,4,75000,360,0.0048,87,HB,Check-In
1,2,100000,225,0.00225,201,HB,Check-In
1,5,25000,106,0.00424,57,BB,Check-In
4,9,37500,555,0.0148,74,HB,Check-In
2,4,25000,812,0.03248,163,HB,Check-In
2,4,100000,330,0.0033,141,HB,Check-In
4,5,25000,460,0.0184,54,HB,Check-In
2,4,75000,624,0.00832,1,HB,Check-In
2,3,37500,344,0.0091733333333333,112,BB,Check-In
2,6,100000,340,0.0034,172,BB,Check-In
1,3,75000,256,0.0034133333333333,176,BB,Check-In
5,6,37500,888,0.02368,77,BB,Check-In
1,3,25000,498,0.01992,60,BB,Check-In
1,2,75000,442,0.0058933333333333,185,BB,Check-In
2,4,100000,474,0.00474,28,BB,Check-In
1,4,75000,101,0.0013466666666666,109,BB,Check-In
2,4,37500,115,0.0030666666666666,118,BB,Check-In
1,3,37500,180,0.0048,100,HB,Check-In
1,3,100000,169,0.00169,16,BB,Check-In
1,2,75000,164,0.0021866666666666,168,BB,Check-In
3,8,25000,100,0.004,149,HB,Check-In
2,6,25000,248,0.00992,62,BB,Check-In
2,4,75000,198,0.00264,10,BB,Check-In
2,7,37500,312,0.00832,32,BB,Check-In
1,3,25000,654,0.02616,56,BB,Check-In
3,6,37500,390,0.0104,215,BB,Check-In
